word_en	pos_en	word_sr	word_sr_full	reflexive	pos_sr	lemma_sr	gt_PoS_valid	gt_lemma_valid	gt_valid
displace	VERB	izmeštati	izmeštati	0	VERB	izmeštati	True	True	True
displease	VERB			0	VERB		True	False	False
displeased	ADJ	nezadovoljan	nezadovoljan	0	ADJ	nezadovoljan	True	True	True
displeasure	NOUN	nezadovoljstvo	nezadovoljstvo	0	NOUN	nezadovoljstvo	True	True	True
dispose	VERB	raspolagati	raspolagati	0	VERB	raspolagati	True	True	True
disposed	ADJ	raspolagao	raspolagao	0	ADJ		True	False	False
dispossess	VERB			0	VERB		True	False	False
dispossessed	ADJ	oduzeti	oduzeti	0	ADJ	oduzet	True	False	False
dispute	NOUN	spora	spora	0	NOUN	spor	True	False	False
dispute	VERB	spora	spora	0	VERB		True	False	False
disqualified	ADJ	diskvalifikovan	diskvalifikovan	0	ADJ	diskvalifikovan	True	True	True
disqualify	VERB	diskvalifikovati	diskvalifikovati	0	VERB	diskvalifikovati	True	True	True
disregard	VERB	zanemarivanje	zanemarivanje	0	VERB		True	False	False
disregarded	ADJ	zanemareni	zanemareni	0	ADJ	zanemaren	True	False	False
disreputable	ADJ	neugledni	neugledni	0	ADJ	neugledan	True	False	False
disrespect	NOUN	nepoštovanje	nepoštovanje	0	NOUN	nepoštovanje	True	True	True
disrespect	VERB	nepoštovanje	nepoštovanje	0	VERB		True	False	False
disrespectful	ADJ	nepoštovanje	nepoštovanje	0	ADJ		True	False	False
disruption	NOUN	prekid	prekid	0	NOUN	prekid	True	True	True
dissection	NOUN	disekcija	disekcija	0	NOUN	disekcija	True	True	True
dissension	NOUN	razdor	razdor	0	NOUN	razdor	True	True	True
disservice	NOUN	medveđu uslugu	medveđu uslugu	0	MWE		True	False	False
dissident	ADJ	disident	disident	0	ADJ		True	False	False
dissident	NOUN	disident	disident	0	NOUN	disident	True	True	True
dissolution	NOUN	raspuštanje	raspuštanje	0	NOUN	raspuštanje	True	True	True
dissonance	NOUN	disonance	disonance	0	NOUN	disonanca	True	False	False
distaste	NOUN	odvratnost	odvratnost	0	NOUN	odvratnost	True	True	True
distasteful	ADJ	neukusno	neukusno	0	ADJ	neukusan	True	False	False
distort	VERB			0	VERB		True	False	False
distorted	ADJ	iskrivljena	iskrivljena	0	ADJ	iskrivljen	True	False	False
distract	VERB	odvratiti pažnju	odvratiti pažnju	0	MWE		True	False	False
distracted	ADJ	rasejan	rasejan	0	ADJ	rasejan	True	True	True
distraught	ADJ	izbezumljen	izbezumljen	0	ADJ	izbezumljen	True	True	True
distress	NOUN	nevolja	nevolja	0	NOUN	nevolja	True	True	True
distress	VERB	nevolja	nevolja	0	VERB		True	False	False
distressed	ADJ	ojađen	ojađen	0	ADJ	ojađen	True	True	True
distressing	ADJ	uznemirujući	uznemirujući	0	ADJ	uznemirujući	True	True	True
distrust	NOUN	nepoverenje	nepoverenje	0	NOUN	nepoverenje	True	True	True
distrust	VERB	nepoverenje	nepoverenje	0	VERB		True	False	False
disturb	VERB			0	VERB		True	False	False
disturbance	NOUN	poremećaj	poremećaj	0	NOUN	poremećaj	True	True	True
disturbed	ADJ	uznemiren	uznemiren	0	ADJ	uznemiren	True	True	True
disused	ADJ	napušteno	napušteno	0	ADJ	napušten	True	False	False
ditty	NOUN	ditti	ditti	0	NOUN		True	False	False
divan	NOUN	divan	divan	0	NOUN	divan	True	True	True
divergent	ADJ	divergentan	divergentan	0	ADJ	divergentan	True	True	True
diversion	NOUN	diverzija	diverzija	0	NOUN	diverzija	True	True	True
divination	NOUN	gatanje	gatanje	0	NOUN	gatanje	True	True	True
divorce	NOUN	razvod braka	razvod braka	0	MWE		True	False	False
divorce	VERB	razvod braka	razvod braka	0	MWE		True	False	False
doctor	NOUN	doktore	doktore	0	NOUN	doktor	True	False	False
doctor	VERB	doktore	doktore	0	VERB		True	False	False
doctrine	NOUN	doktrina	doktrina	0	NOUN	doktrina	True	True	True
dogma	NOUN	dogma	dogma	0	NOUN	dogma	True	True	True
doldrums	NOUN	zastoja	zastoja	0	NOUN	zastoj	True	False	False
dole	NOUN	dole	dole	0	NOUN	do	True	False	False
doll	NOUN	lutka	lutka	0	NOUN	lutak	True	False	False
dolor	NOUN	dolor	dolor	0	NOUN		True	False	False
dolphin	NOUN	delfin	delfin	0	NOUN	delfin	True	True	True
dominant	ADJ	dominantan	dominantan	0	ADJ	dominantan	True	True	True
dominant	NOUN	dominantan	dominantan	0	NOUN		True	False	False
dominate	VERB	dominirati	dominirati	0	VERB	dominirati	True	True	True
domination	NOUN	dominacija	dominacija	0	NOUN	dominacija	True	True	True
dominion	NOUN	dominion	dominion	0	NOUN	dominion	True	True	True
don	NOUN	don	don	0	NOUN	don	True	True	True
don	VERB	don	don	0	VERB		True	False	False
donkey	NOUN	magarac	magarac	0	NOUN	magarac	True	True	True
doom	NOUN	propast	propast	0	NOUN	propast	True	True	True
doom	VERB	propast	propast	0	VERB		True	False	False
doomed	ADJ	osuđen na propast	osuđen na propast	0	MWE		True	False	False
doomed	NOUN	osuđen na propast	osuđen na propast	0	MWE		True	False	False
doomsday	NOUN	sudnji dan	sudnji dan	0	MWE		True	False	False
doubt	NOUN	sumnja	sumnja	0	NOUN	sumnja	True	True	True
doubt	VERB	sumnja	sumnja	0	VERB	sumnjati	True	False	False
doubtless	ADV	bez sumnje	bez sumnje	0	MWE		True	False	False
dove	NOUN	golubica	golubica	0	NOUN	golubica	True	True	True
dove	VERB	golubica	golubica	0	VERB		True	False	False
downfall	NOUN	propast	propast	0	NOUN	propast	True	True	True
downright	ADJ	sasvim	sasvim	0	ADJ		True	False	False
downright	ADV	sasvim	sasvim	0	ADV	sasvim	True	True	True
drab	ADJ	siva	siva	0	ADJ	siv	True	False	False
drab	NOUN	siva	siva	0	NOUN		True	False	False
draft	NOUN	nacrt	nacrt	0	NOUN	nacrt	True	True	True
draft	VERB	nacrt	nacrt	0	VERB		True	False	False
dragon	NOUN	zmaj	zmaj	0	NOUN	zmaj	True	True	True
dread	ADJ	strah	strah	0	ADJ		True	False	False
dread	NOUN	strah	strah	0	NOUN	strah	True	True	True
dread	VERB	strah	strah	0	VERB		True	False	False
dreadful	ADJ	strašno	strašno	0	ADJ	strašan	True	False	False
dreadfully	ADV	strašno	strašno	0	ADV	strašno	True	True	True
dreary	ADJ	turobno	turobno	0	ADJ	turoban	True	False	False
drivel	NOUN	drek	drek	0	NOUN	drek	True	True	True
drivel	VERB	drek	drek	0	VERB		True	False	False
drool	NOUN	balaviti	balaviti	0	NOUN		True	False	False
drool	VERB	balaviti	balaviti	0	VERB	balaviti	True	True	True
drown	VERB	utopiti	utopiti	0	VERB	utopiti	True	True	True
drug	VERB	droga	droga	0	VERB		True	False	False
drugged	ADJ	drogiran	drogiran	0	ADJ	drogiran	True	True	True
drunken	ADJ	pijani	pijani	0	ADJ	pijan	True	False	False
dubious	ADJ	dubiozan	dubiozan	0	ADJ	dubiozan	True	True	True
duel	NOUN	duel	duel	0	NOUN	duel	True	True	True
duel	VERB	duel	duel	0	VERB		True	False	False
dull	ADJ	dosadan	dosadan	0	ADJ	dosadan	True	True	True
dull	VERB	dosadan	dosadan	0	VERB		True	False	False
dumps	NOUN	deponije	deponije	0	NOUN	deponija	True	False	False
dumps	VERB	deponije	deponije	0	VERB		True	False	False
dung	NOUN	izmet	izmet	0	NOUN	izmet	True	True	True
dung	VERB	izmet	izmet	0	VERB		True	False	False
dungeon	NOUN	tamnica	tamnica	0	NOUN	tamnica	True	True	True
dupe	NOUN	dupe	dupe	0	NOUN	dupe	True	True	True
dupe	VERB	dupe	dupe	0	VERB		True	False	False
duplicity	NOUN	dvoličnost	dvoličnost	0	NOUN	dvoličnost	True	True	True
durability	NOUN	izdržljivost	izdržljivost	0	NOUN	izdržljivost	True	True	True
durable	ADJ	izdržljiv	izdržljiv	0	ADJ	izdržljiv	True	True	True
duress	NOUN	prinuda	prinuda	0	NOUN	prinuda	True	True	True
dutiful	ADJ	poslušni	poslušni	0	ADJ	poslušan	True	False	False
dwarfed	VERB	patuljasti	patuljasti	0	VERB		True	False	False
dying	ADJ	umirući	umirući	0	ADJ	umirući	True	True	True
dying	NOUN	umirući	umirući	0	NOUN		True	False	False
dynamic	ADJ	dinamičan	dinamičan	0	ADJ	dinamičan	True	True	True
dynamic	NOUN	dinamičan	dinamičan	0	NOUN		True	False	False
dysentery	NOUN	dizenterija	dizenterija	0	NOUN	dizenterija	True	True	True
eager	ADJ	željni	željni	0	ADJ	željan	True	False	False
eager	NOUN	željni	željni	0	NOUN		True	False	False
eagerness	NOUN	nestrpljivost	nestrpljivost	0	NOUN	nestrpljivost	True	True	True
eagle	NOUN	orao	orao	0	NOUN	orao	True	True	True
eagle	VERB	orao	orao	0	VERB	orati	True	False	False
earthquake	NOUN	zemljotres	zemljotres	0	NOUN	zemljotres	True	True	True
economy	NOUN	privreda	privreda	0	NOUN	privreda	True	True	True
ecstasy	NOUN	ekstaza	ekstaza	0	NOUN	ekstaza	True	True	True
ecstatic	ADJ	ekstatičan	ekstatičan	0	ADJ	ekstatičan	True	True	True
edict	NOUN	edikt	edikt	0	NOUN	edikt	True	True	True
edification	NOUN	poučavanje	poučavanje	0	NOUN	poučavanje	True	True	True
edition	NOUN	izdanje	izdanje	0	NOUN	izdanje	True	True	True
educational	ADJ	obrazovni	obrazovni	0	ADJ	obrazovni	True	True	True
eel	NOUN	jegulja	jegulja	0	NOUN	jegulja	True	True	True
effective	ADJ	delotvoran	delotvoran	0	ADJ	delotvoran	True	True	True
efficient	ADJ	efikasan	efikasan	0	ADJ	efikasan	True	True	True
effigy	NOUN	skulptura	skulptura	0	NOUN	skulptura	True	True	True
egotistical	ADJ	egoističan	egoističan	0	ADJ	egoističan	True	True	True
egregious	ADJ	egregious	egregious	0	ADJ		True	False	False
ejaculation	NOUN	ejakulacija	ejakulacija	0	NOUN		True	False	False
elate	VERB			0	VERB		True	False	False
elated	ADJ	ushićen	ushićen	0	ADJ	ushićen	True	True	True
elbow	NOUN	lakat	lakat	0	NOUN	lakat	True	True	True
elbow	VERB	lakat	lakat	0	VERB		True	False	False
elder	ADJ	starešina	starešina	0	ADJ		True	False	False
elder	NOUN	starešina	starešina	0	NOUN	starešina	True	True	True
elders	NOUN	starešine	starešine	0	NOUN	starešina	True	False	False
elect	ADJ	birati	birati	0	ADJ		True	False	False
elect	NOUN	birati	birati	0	NOUN		True	False	False
elect	VERB	birati	birati	0	VERB	birati	True	True	True
electorate	NOUN	biračko telo	biračko telo	0	MWE		True	False	False
electric	ADJ	električni	električni	0	ADJ	električni	True	True	True
electric	NOUN	električni	električni	0	NOUN		True	False	False
elegance	NOUN	elegancija	elegancija	0	NOUN	elegancija	True	True	True
elegant	ADJ	elegantan	elegantan	0	ADJ	elegantan	True	True	True
elevation	NOUN	nadmorska visina	nadmorska visina	0	MWE		True	False	False
elf	NOUN	elf	elf	0	NOUN		True	False	False
elimination	NOUN	eliminacija	eliminacija	0	NOUN	eliminacija	True	True	True
elite	ADJ	elita	elita	0	ADJ		True	False	False
elite	NOUN	elita	elita	0	NOUN	elita	True	True	True
elucidate	VERB	razjasniti	razjasniti	0	VERB	razjasniti	True	True	True
elusive	ADJ	neuhvatljiv	neuhvatljiv	0	ADJ	neuhvatljiv	True	True	True
emaciate	VERB			0	VERB		True	False	False
emaciated	ADJ	mršavi	mršavi	0	ADJ	mršav	True	False	False
emancipation	NOUN	emancipacija	emancipacija	0	NOUN	emancipacija	True	True	True
embarrass	VERB	osramotiti	osramotiti	0	VERB	osramotiti	True	True	True
embarrassment	NOUN	sramota	sramota	0	NOUN	sramota	True	True	True
embolism	NOUN	embolija	embolija	0	NOUN	embolija	True	True	True
embrace	NOUN	zagrliti	zagrliti	0	NOUN		True	False	False
embrace	VERB	zagrliti	zagrliti	0	VERB	zagrliti	True	True	True
emergency	NOUN	hitan	hitan	0	NOUN		True	False	False
eminence	NOUN	eminencija	eminencija	0	NOUN	eminencija	True	True	True
emphasize	VERB	naglasiti	naglasiti	0	VERB	naglasiti	True	True	True
employ	NOUN	zaposliti	zaposliti	0	NOUN		True	False	False
employ	VERB	zaposliti	zaposliti	0	VERB	zaposliti	True	True	True
emptiness	NOUN	praznina	praznina	0	NOUN	praznina	True	True	True
enable	VERB	omogućiti	omogućiti	0	VERB	omogućiti	True	True	True
enchant	VERB	očarati	očarati	0	VERB	očarati	True	True	True
enchanted	ADJ	očaran	očaran	0	ADJ	očaran	True	True	True
enchanting	ADJ	očaravajući	očaravajući	0	ADJ	očaravajući	True	True	True
encourage	VERB	podsticati	podsticati	0	VERB	podsticati	True	True	True
encroachment	NOUN	zadiranje	zadiranje	0	NOUN	zadiranje	True	True	True
encumbrance	NOUN	opterećenje	opterećenje	0	NOUN	opterećenje	True	True	True
encyclopedia	NOUN	enciklopedija	enciklopedija	0	NOUN	enciklopedija	True	True	True
endanger	VERB	ugroziti	ugroziti	0	VERB	ugroziti	True	True	True
endangered	ADJ	ugroženi	ugroženi	0	ADJ	ugrožen	True	False	False
endeavor	NOUN	nastojati	nastojati	0	NOUN		True	False	False
endeavor	VERB	nastojati	nastojati	0	VERB	nastojati	True	True	True
endemic	ADJ	endemski	endemski	0	ADJ	endemski	True	True	True
endemic	NOUN	endemski	endemski	0	NOUN		True	False	False
endless	ADJ	beskrajna	beskrajna	0	ADJ	beskrajan	True	False	False
endocarditis	NOUN	endokarditis	endokarditis	0	NOUN		True	False	False
endow	VERB	obdariti	obdariti	0	VERB	obdariti	True	True	True
endowment	NOUN	zadužbina	zadužbina	0	NOUN	zadužbina	True	True	True
enema	NOUN	klistir	klistir	0	NOUN	klistir	True	True	True
enemy	NOUN	neprijatelj	neprijatelj	0	NOUN	neprijatelj	True	True	True
enforce	VERB	sprovoditi	sprovoditi	0	VERB	sprovoditi	True	True	True
engage	VERB	angažovati	angažovati	0	VERB	angažovati	True	True	True
engaged	ADJ	angažovani	angažovani	0	ADJ	angažovan	True	False	False
engaging	ADJ	angažovanje	angažovanje	0	ADJ		True	False	False
engulf	VERB	zahvatiti	zahvatiti	0	VERB	zahvatiti	True	True	True
enigmatic	ADJ	zagonetna	zagonetna	0	ADJ	zagonetan	True	False	False
enjoy	VERB	uživati	uživati	0	VERB	uživati	True	True	True
enlighten	VERB	prosvetliti	prosvetliti	0	VERB	prosvetliti	True	True	True
enlightenment	NOUN	prosvećenosti	prosvećenosti	0	NOUN	prosvećenost	True	False	False
enliven	VERB	oživiti	oživiti	0	VERB	oživiti	True	True	True
enmity	NOUN	neprijateljstvo	neprijateljstvo	0	NOUN	neprijateljstvo	True	True	True
enroll	VERB	upisati	upisati se	1	VERB	upisati	True	True	True
ensemble	NOUN	ansambl	ansambl	0	NOUN	ansambl	True	True	True
enslave	VERB	porobiti	porobiti	0	VERB	porobiti	True	True	True
entangle	VERB			0	VERB		True	False	False
entangled	ADJ	upleten	upleten	0	ADJ	upleten	True	True	True
entertain	VERB	zabaviti	zabaviti	0	VERB	zabaviti	True	True	True
entertained	ADJ	zabavljali	zabavljali	0	ADJ		True	False	False
entertaining	ADJ	zabavnim	zabavnim	0	ADJ	zabavan	True	False	False
entertainment	NOUN	zabava	zabava	0	NOUN	zabava	True	True	True
enthusiasm	NOUN	entuzijazam	entuzijazam	0	NOUN	entuzijazam	True	True	True
enthusiast	NOUN	entuzijasta	entuzijasta	0	NOUN	entuzijasta	True	True	True
entrails	NOUN	iznutrice	iznutrice	0	NOUN	iznutrica	True	False	False
entrust	VERB	poveriti	poveriti	0	VERB	poveriti	True	True	True
epidemic	ADJ	epidemija	epidemija	0	ADJ		True	False	False
epidemic	NOUN	epidemija	epidemija	0	NOUN	epidemija	True	True	True
episcopal	ADJ	episkopski	episkopski	0	ADJ	episkopski	True	True	True
epitaph	NOUN	epitaf	epitaf	0	NOUN	epitaf	True	True	True
equality	NOUN	jednakost	jednakost	0	NOUN	jednakost	True	True	True
eradicate	VERB	iskoreniti	iskoreniti	0	VERB	iskoreniti	True	True	True
eradication	NOUN	iskorenjivanje	iskorenjivanje	0	NOUN	iskorenjivanje	True	True	True
erase	VERB	obrisati	obrisati	0	VERB	obrisati	True	True	True
erotic	ADJ	erotski	erotski	0	ADJ	erotski	True	True	True
erotic	NOUN	erotski	erotski	0	NOUN		True	False	False
errand	NOUN	errand	errand	0	NOUN		True	False	False
erratic	ADJ	nestalan	nestalan	0	ADJ	nestalan	True	True	True
error	NOUN	greška	greška	0	NOUN	greška	True	True	True
erupt	VERB	izbijati	izbijati	0	VERB	izbijati	True	True	True
eruption	NOUN	erupcija	erupcija	0	NOUN	erupcija	True	True	True
escalate	VERB	eskalirati	eskalirati	0	VERB	eskalirati	True	True	True
escape	NOUN	pobeći	pobeći	0	NOUN		True	False	False
escape	VERB	pobeći	pobeći	0	VERB	pobeći	True	True	True
escaped	ADJ	pobegao	pobegao	0	ADJ	pobegao	True	True	True
eschew	VERB	eschev	eschev	0	VERB		True	False	False
escort	NOUN	pratnja	pratnja	0	NOUN	pratnja	True	True	True
escort	VERB	pratnja	pratnja	0	VERB		True	False	False
establish	VERB	uspostaviti	uspostaviti	0	VERB	uspostaviti	True	True	True
established	ADJ	uspostavljena	uspostavljena	0	ADJ	uspostavljen	True	False	False
esteem	NOUN	poštovanje	poštovanje	0	NOUN	poštovanje	True	True	True
esteem	VERB	poštovanje	poštovanje	0	VERB		True	False	False
ethereal	ADJ	eterično	eterično	0	ADJ	eteričan	True	False	False
euthanasia	NOUN	eutanazija	eutanazija	0	NOUN	eutanazija	True	True	True
evacuate	VERB	evakuišem	evakuišem	0	VERB	evakuisati	True	False	False
evade	VERB	izbegavati	izbegavati	0	VERB	izbegavati	True	True	True
evanescence	NOUN	evanescencija	evanescencija	0	NOUN		True	False	False
evasion	NOUN	izbegavanje	izbegavanje	0	NOUN	izbegavanje	True	True	True
eventual	ADJ	eventualno	eventualno	0	ADJ	eventualan	True	False	False
eventuality	NOUN	eventualnost	eventualnost	0	NOUN	eventualnost	True	True	True
evergreen	ADJ	zimzelen	zimzelen	0	ADJ	zimzelen	True	True	True
evergreen	NOUN	zimzelen	zimzelen	0	NOUN	zimzelen	True	True	True
evict	VERB	iseliti	iseliti	0	VERB	iseliti	True	True	True
eviction	NOUN	iseljenje	iseljenje	0	NOUN	iseljenje	True	True	True
evident	ADJ	očigledan	očigledan	0	ADJ	očigledan	True	True	True
evil	ADJ	zla	zla	0	ADJ	zao	True	False	False
evil	NOUN	zla	zla	0	NOUN	zlo	True	False	False
exacerbation	NOUN	pogoršanje	pogoršanje	0	NOUN	pogoršanje	True	True	True
exaggerate	VERB	preterati	preterati	0	VERB	preterati	True	True	True
exalt	VERB	uzvisiti	uzvisiti	0	VERB	uzvisiti	True	True	True
exaltation	NOUN	uzvišenost	uzvišenost	0	NOUN	uzvišenost	True	True	True
exalted	ADJ	uzvišeni	uzvišeni	0	ADJ	uzvišen	True	False	False
examination	NOUN	pregled	pregled	0	NOUN	pregled	True	True	True
exasperation	NOUN	ogorčenost	ogorčenost	0	NOUN	ogorčenost	True	True	True
excavation	NOUN	iskopavanje	iskopavanje	0	NOUN	iskopavanje	True	True	True
exceed	VERB	premašiti	premašiti	0	VERB	premašiti	True	True	True
excel	VERB	ekcel	ekcel	0	VERB		True	False	False
excellence	NOUN	izvrsnost	izvrsnost	0	NOUN	izvrsnost	True	True	True
excellent	ADJ	odličan	odličan	0	ADJ	odličan	True	True	True
exchange	NOUN	razmene	razmene	0	NOUN	razmena	True	False	False
exchange	VERB	razmene	razmene	0	VERB	razmeniti	True	False	False
excitation	NOUN	uzbuđenje	uzbuđenje	0	NOUN	uzbuđenje	True	True	True
excite	VERB	uzbuditi	uzbuditi	0	VERB	uzbuditi	True	True	True
excited	ADJ	uzbuđeno	uzbuđeno	0	ADJ	uzbuđen	True	False	False
excitement	NOUN	uzbuđenje	uzbuđenje	0	NOUN	uzbuđenje	True	True	True
exciting	ADJ	uzbudljivo	uzbudljivo	0	ADJ	uzbudljiv	True	False	False
exclaim	VERB	uzviknuti	uzviknuti	0	VERB	uzviknuti	True	True	True
exclude	VERB			0	VERB		True	False	False
exclusion	NOUN	isključenje	isključenje	0	NOUN	isključenje	True	True	True
excrement	NOUN	izmet	izmet	0	NOUN	izmet	True	True	True
excretion	NOUN	izlučivanje	izlučivanje	0	NOUN	izlučivanje	True	True	True
excruciate	VERB			0	VERB		True	False	False
excruciating	ADJ	mučno	mučno	0	ADJ	mučan	True	False	False
execution	NOUN	izvršenje	izvršenje	0	NOUN	izvršenje	True	True	True
executioner	NOUN	dželata	dželata	0	NOUN	dželat	True	False	False
executor	NOUN	izvršilac	izvršilac	0	NOUN	izvršilac	True	True	True
exhaust	VERB	izduvnih gasova	izduvnih gasova	0	MWE		True	False	False
exhausted	ADJ	iscrpljen	iscrpljen	0	ADJ	iscrpljen	True	True	True
exhaustion	NOUN	iscrpljenost	iscrpljenost	0	NOUN	iscrpljenost	True	True	True
exhaustive	ADJ	iscrpan	iscrpan	0	ADJ	iscrpan	True	True	True
exhilaration	NOUN	ushićenje	ushićenje	0	NOUN	ushićenje	True	True	True
exigent	ADJ	zahtevni	zahtevni	0	ADJ	zahtevan	True	False	False
exile	NOUN	izgnanstvo	izgnanstvo	0	NOUN	izgnanstvo	True	True	True
exile	VERB	izgnanstvo	izgnanstvo	0	VERB		True	False	False
exorcism	NOUN	isterivanje djavola	isterivanje djavola	0	MWE		True	False	False
expect	VERB	očekivati	očekivati	0	VERB	očekivati	True	True	True
expectancy	NOUN	očekivanja	očekivanja	0	NOUN	očekivanje	True	False	False
expectant	ADJ	očekivani	očekivani	0	ADJ	očekivan	True	False	False
expectation	NOUN	očekivanje	očekivanje	0	NOUN	očekivanje	True	True	True
expected	ADJ	očekivan	očekivan	0	ADJ	očekivan	True	True	True
expedient	ADJ	svrsishodan	svrsishodan	0	ADJ	svrsishodan	True	True	True
expedient	NOUN	svrsishodan	svrsishodan	0	NOUN		True	False	False
expedition	NOUN	ekspedicija	ekspedicija	0	NOUN	ekspedicija	True	True	True
expel	VERB	izbaciti	izbaciti	0	VERB	izbaciti	True	True	True
experience	VERB	iskustvo	iskustvo	0	VERB		True	False	False
experienced	ADJ	iskusan	iskusan	0	ADJ	iskusan	True	True	True
experiment	NOUN	eksperiment	eksperiment	0	NOUN	eksperiment	True	True	True
experiment	VERB	eksperiment	eksperiment	0	VERB		True	False	False
expert	ADJ	stručni	stručni	0	ADJ	stručan	True	False	False
expert	NOUN	stručni	stručni	0	NOUN		True	False	False
expertise	NOUN	stručnost	stručnost	0	NOUN	stručnost	True	True	True
expire	VERB	isteći	isteći	0	VERB	isteći	True	True	True
explain	VERB	objasniti	objasniti	0	VERB	objasniti	True	True	True
expletive	NOUN	psovke	psovke	0	NOUN	psovka	True	False	False
explode	VERB	eksplodirati	eksplodirati	0	VERB	eksplodirati	True	True	True
explore	VERB	istražiti	istražiti	0	VERB	istražiti	True	True	True
explosion	NOUN	eksplozija	eksplozija	0	NOUN	eksplozija	True	True	True
explosive	ADJ	eksplozivno	eksplozivno	0	ADJ	eksplozivan	True	False	False
explosive	NOUN	eksplozivno	eksplozivno	0	NOUN		True	False	False
