word_en	pos_en	word_sr	pos_sr	word_sr_1	pos_sr_1	word_sr_2	pos_sr_2	word_sr_3	pos_sr_3	word_sr_full	reflexive	lemma_sr	gpt_PoS_valid	gpt_lemma_valid	gpt_valid
crime	NOUN	zločin	NOUN	zločin	NOUN	zločin	NOUN	zločin	NOUN	zločin	0	zločin	True	True	True
criminal	ADJ	kriminalan	ADJ	kriminalan	ADJ	kriminalac	ADJ	kriminalan	ADJ	kriminalan	0	kriminalan	True	True	True
criminal	NOUN	kriminalac	NOUN	kriminalac	NOUN	kriminalac	NOUN	kriminalac	NOUN	kriminalac	0	kriminalac	True	True	True
criminality	NOUN	kriminalnost	NOUN	kriminalnost	NOUN	kriminalnost	NOUN	kriminalnost	NOUN	kriminalnost	0		True	False	False
cringe	VERB	stideti	VERB	stideti se	VERB	stideti se	VERB	stegnuti se	VERB	stideti	0	stideti	True	True	True
cripple	NOUN	invalid	NOUN	invalid	NOUN	invalid	NOUN	invalid	NOUN	invalid	0	invalid	True	True	True
cripple	VERB	osakatiti	VERB	osakatiti	VERB	osakatiti	VERB	onesposobiti	VERB	osakatiti	0	osakatiti	True	True	True
crippled	ADJ	invalidan	ADJ	invalidan	ADJ	onesposobljen	ADJ	onesposobljen	ADJ	invalidan	0	invalidan	True	True	True
crisp	ADJ	hrskav	ADJ	hrskav	ADJ	hrskav	ADJ	hrskav	ADJ	hrskav	0	hrskav	True	True	True
crisp	NOUN	hrskavica	NOUN	hrskavica	NOUN	hrskav	ADJ	hrskavost	NOUN	hrskavica	0	hrskavica	True	True	True
crisp	VERB	ohladiti	VERB	ohladiti	VERB	hrskaviti	VERB	ispeći	VERB	ohladiti	0	ohladiti	True	True	True
criticism	NOUN	kritika	NOUN	kritika	NOUN	kritika	NOUN	kritika	NOUN	kritika	0	kritika	True	True	True
criticize	VERB	kritikovati	VERB	kritikovati	VERB	kritikovati	VERB	kritikovati	VERB	kritikovati	0	kritikovati	True	True	True
critter	NOUN	stvorenje	NOUN	stvorenje	NOUN	stvorenje	NOUN	stvorenje	NOUN	stvorenje	0	stvorenje	True	True	True
crocodile	NOUN	krokodil	NOUN	krokodil	NOUN	krokodil	NOUN	krokodil	NOUN	krokodil	0	krokodil	True	True	True
cross	ADJ	prekršten	ADJ	prelaz	NOUN	prekršten	ADJ	prelaziti	VERB	prekršten	0	prekršten	True	True	True
cross	NOUN	krst	NOUN	krst	NOUN	krst	NOUN	krst	NOUN	krst	0	krst	True	True	True
cross	VERB	preći	VERB	preći	VERB	preći	VERB	preći	VERB	preći	0	preći	True	True	True
crouch	NOUN	skrivanje	NOUN	skrivanje	NOUN	pripremiti se	VERB	prikrivanje	NOUN	skrivanje	0	skrivanje	True	True	True
crouch	VERB	skloniti	VERB	skloniti se	VERB	skloniti se	VERB	skloniti se	VERB	skloniti	0	skloniti	True	True	True
crown	VERB	okrunisati	VERB	okrunisati	VERB	krunisati	VERB	krunisati	VERB	okrunisati	0		True	False	False
crowning	ADJ			krunisanje	NOUN	krunisanje	NOUN	krunisanje	NOUN		0		False	False	False
crucial	ADJ	ključan	ADJ	ključan	ADJ	ključan	ADJ	ključan	ADJ	ključan	0	ključan	True	True	True
crucifixion	NOUN	raspeće	NOUN	raspeće	NOUN	raspeće	NOUN	raspeće	NOUN	raspeće	0	raspeće	True	True	True
crude	ADJ	grub	ADJ	grub	ADJ	sirov	ADJ	grub	ADJ	grub	0	grub	True	True	True
crude	NOUN	sirovina	NOUN	sirovi	ADJ	sirovina	NOUN	sirova nafta	NOUN	sirovina	0	sirovina	True	True	True
cruel	ADJ	okrutan	ADJ	okrutan	ADJ	okrutan	ADJ	okrutan	ADJ	okrutan	0	okrutan	True	True	True
cruelly	ADV	surovo	ADV	surovo	ADV	okrutno	ADV	surovo	ADJ	surovo	0	surovo	True	True	True
cruelty	NOUN	surovost	NOUN	surovost	NOUN	okrutnost	NOUN	okrutnost	NOUN	surovost	0	surovost	True	True	True
crumble	VERB	raspasti	VERB	raspasti se	VERB	mrviti se	VERB	mrvi	VERB	raspasti	0	raspasti	True	True	True
crunch	NOUN	krckanje	NOUN	krckanje	NOUN	hrskanje	NOUN	krcka	VERB	krckanje	0	krckanje	True	True	True
crunch	VERB	žvakati	VERB	žvakati	VERB	krckati	VERB	hrskati	VERB	žvakati	0	žvakati	True	True	True
crusade	NOUN	krstaški rat	MWE	krstaški rat	NOUN	krstaški pohod	NOUN	krstaški pohod	NOUN	krstaški rat	0		True	False	False
crusade	VERB	boriti	VERB	boriti se	VERB	krstaški pohod	VERB	boriti se za nešto	VERB	boriti	0	boriti	True	True	True
crush	VERB	zgnječiti	VERB	zgnječiti	VERB	zgnječiti	VERB	zgnječiti	VERB	zgnječiti	0	zgnječiti	True	True	True
crushed	ADJ	smrskan	ADJ	smrskan	ADJ	zgnječen	ADJ	zgnječen	ADJ	smrskan	0	smrskan	True	True	True
crushing	ADJ	uništavajući	ADJ	uništavajući	ADJ	samljevenje	NOUN	uništavajući	ADJ	uništavajući	0	uništavajući	True	True	True
crushing	NOUN	smrtonosan	NOUN	smrtonosan	NOUN	uništenje	NOUN	drobljenje	NOUN	smrtonosan	0		True	False	False
crusty	ADJ	krut	ADJ	krut	ADJ	tvrd	ADJ	krckav	ADJ	krut	0	krut	True	True	True
cry	NOUN	plač	NOUN	plač	NOUN	plakati	NOUN	plač	NOUN	plač	0	plač	True	True	True
cry	VERB	plakati	VERB	plakati	VERB	plakati	VERB	plakati	VERB	plakati	0	plakati	True	True	True
crying	ADJ	plačljiv	ADJ	plačljiv	ADJ	plakanje	ADJ	plačljiv	ADJ	plačljiv	0	plačljiv	True	True	True
crying	NOUN	plač	NOUN	plač	NOUN	plač	NOUN	plač	NOUN	plač	0	plač	True	True	True
crypt	NOUN	grobnica	NOUN	grobnica	NOUN	kripta	NOUN	kripta	NOUN	grobnica	0	grobnica	True	True	True
cube	NOUN	kocka	NOUN	kocka	NOUN	kocka	NOUN	kocka	NOUN	kocka	0	kocka	True	True	True
cube	VERB	kockati	VERB	kockati	VERB	kocka	NOUN	kockati	VERB	kockati	0	kockati	True	True	True
cuckold	NOUN	kukavica	NOUN	kukavica	NOUN	kukavica	NOUN	kukavica	NOUN	kukavica	0	kukavica	True	True	True
cuckold	VERB	kukati	VERB	vara	NOUN	kukati	VERB	prevariti	VERB	kukati	0	kukati	True	True	True
cuddle	NOUN	grljenje	NOUN	grljenje	NOUN	maziti se	NOUN	grljenje	NOUN	grljenje	0	grljenje	True	True	True
cuddle	VERB	grliti	VERB	grliti	VERB	zagrliti	VERB	grliti	VERB	grliti	0	grliti	True	True	True
cue	NOUN	znak	NOUN	znak	NOUN	znak	NOUN	znak	NOUN	znak	0	znak	True	True	True
cue	VERB	nagovestiti	VERB	nagovestiti	VERB	diktirati	VERB	navesti	VERB	nagovestiti	0	nagovestiti	True	True	True
culinary	ADJ	kulinarski	ADJ	kulinarski	ADJ	kulinarski	ADJ	kulinarstvo	NOUN	kulinarski	0	kulinarski	True	True	True
cult	NOUN	kult	NOUN	kult	NOUN	kult	NOUN	kult	NOUN	kult	0	kult	True	True	True
cultivate	VERB	gajiti	VERB	gajiti	VERB	uzgajati	VERB	obrađivati	VERB	gajiti	0	gajiti	True	True	True
cumbersome	ADJ	nespretan	ADJ	nespretan	ADJ	glomazan	ADJ	nezgrapan	ADJ	nespretan	0	nespretan	True	True	True
cup	VERB	zabeležiti	VERB	zabeležiti	VERB	šolja	NOUN	čaša	NOUN	zabeležiti	0	zabeležiti	True	True	True
cupping	NOUN	ventuza	NOUN	ventuza	NOUN	peškir	NOUN	vakuum	NOUN	ventuza	0		True	False	False
cur	NOUN	ker	NOUN	ker	NOUN	ker	NOUN	ker	NOUN	ker	0	ker	True	True	True
curable	ADJ	izlečiv	ADJ	izlečiv	ADJ	izlečiv	ADJ	izlečiv	ADJ	izlečiv	0	izlečiv	True	True	True
curiosity	NOUN	radoznalost	NOUN	radoznalost	NOUN	radoznalost	NOUN	radoznalost	NOUN	radoznalost	0	radoznalost	True	True	True
curse	NOUN	kletva	NOUN	kletva	NOUN	kletva	NOUN	kletva	NOUN	kletva	0	kletva	True	True	True
curse	VERB	prokleti	VERB	prokleti	ADJ	prokleti	VERB	prokleti	VERB	prokleti	0	prokleti	True	True	True
cursed	ADJ	proklet	ADJ	proklet	ADJ	proklet	ADJ	proklet	ADJ	proklet	0	proklet	True	True	True
cuss	VERB	psovati	VERB	psovati	VERB	psujem	VERB	psovati	VERB	psovati	0	psovati	True	True	True
cussed	ADJ	opaki	ADJ	opaki	ADJ	uporan	ADJ	opak	ADJ	opaki	0	opak	True	False	False
custodian	NOUN	čuvar	NOUN	čuvar	NOUN	čuvar	NOUN	čuvar	NOUN	čuvar	0	čuvar	True	True	True
custody	NOUN	starateljstvo	NOUN	starateljstvo	NOUN	starateljstvo	NOUN	starateljstvo	NOUN	starateljstvo	0	starateljstvo	True	True	True
cut	VERB	seći	VERB	seći	VERB	iseći	VERB	seći	VERB	seći	0	seći	True	True	True
cutter	NOUN	sekač	NOUN	sekač	NOUN	sekač	NOUN	sekač	NOUN	sekač	0	sekač	True	True	True
cutthroat	ADJ	okrutni	ADJ	okrutni	ADJ	okrutni	ADJ	nemilosrdan	ADJ	okrutni	0	okrutan	True	False	False
cutthroat	NOUN	osoba bez obzira	MWE	osoba bez obzira	NOUN	ubica	NOUN	nemilosrdnik	NOUN	osoba bez obzira	0		True	False	False
cutting	ADJ	oštar	ADJ	sečenje	NOUN	rezanje	NOUN	oštar	ADJ	oštar	0	oštar	True	True	True
cutting	NOUN	sečenje	NOUN	sečenje	NOUN	sečenje	NOUN	sečenje	NOUN	sečenje	0	sečenje	True	True	True
cyanide	NOUN	cijanid	NOUN	cijanid	NOUN	cijanid	NOUN	cijanid	NOUN	cijanid	0	cijanid	True	True	True
cyclone	NOUN	ciklon	NOUN	ciklon	NOUN	ciklon	NOUN	ciklon	NOUN	ciklon	0	ciklon	True	True	True
cyst	NOUN	cista	NOUN	cista	NOUN	cista	NOUN	cista	NOUN	cista	0	cista	True	True	True
cystic	ADJ	cistični	ADJ	cistični	ADJ	cističan	ADJ	cističan	ADJ	cistični	0		True	False	False
cytomegalovirus	NOUN	citomegalovirus	NOUN	citomegalovirus	NOUN	citomegalovirus	NOUN	citomegalovirus	NOUN	citomegalovirus	0		True	False	False
dabble	VERB	eksperimentisati	VERB	eksperimentisati	VERB	eksperimentisati	VERB	eksperimentisati	VERB	eksperimentisati	0	eksperimentisati	True	True	True
daemon	NOUN	demon	NOUN	demon	NOUN	demon	NOUN	demon	NOUN	demon	0	demon	True	True	True
daft	ADJ	luckast	ADJ	luckast	ADJ	blesav	ADJ	lud	ADJ	luckast	0	luckast	True	True	True
dagger	NOUN	nož	NOUN	nož	NOUN	nož	NOUN	bodež	NOUN	nož	0	nož	True	True	True
daily	ADJ	svakodnevni	ADJ	svakodnevni	ADJ	svakodnevan	ADJ	dnevno	ADJ	svakodnevni	0	svakodnevan	True	False	False
daily	NOUN	dnevnik	NOUN	dnevnik	NOUN	dnevnik	NOUN	dnevnik	NOUN	dnevnik	0	dnevnik	True	True	True
daily	ADV	svakodnevno	ADV	svakodnevno	ADV	svakodnevno	ADV	svakodnevno	ADJ	svakodnevno	0	svakodnevno	True	True	True
damage	NOUN	šteta	NOUN	šteta	NOUN	oštećenje	NOUN	oštećenje	NOUN	šteta	0	šteta	True	True	True
damage	VERB	oštetiti	VERB	oštetiti	VERB	oštetiti	VERB	oštetiti	VERB	oštetiti	0	oštetiti	True	True	True
damages	NOUN	oštećenja	NOUN	oštećenja	NOUN	šteta	NOUN	šteta	NOUN	oštećenja	0	oštećenje	True	False	False
dame	NOUN	dama	NOUN	dama	NOUN	dama	NOUN	dama	NOUN	dama	0	dama	True	True	True
damn	ADJ	prokleto	ADJ	prokleto	ADJ	proklet	ADJ	proklet	ADJ	prokleto	0	proklet	True	False	False
damn	NOUN	prokletstvo	NOUN	prokletstvo	NOUN	prokletstvo	NOUN	prokletstvo	NOUN	prokletstvo	0	prokletstvo	True	True	True
damn	ADV			prokleti	ADJ	zaista	ADJ	prokletski	ADJ		0		False	False	False
damn	VERB	prokleti	VERB	prokleti	ADJ	prokleti	VERB	prokleti	ADJ	prokleti	0	prokleti	True	True	True
damnation	NOUN	prokletstvo	NOUN	prokletstvo	NOUN	proklestvo	NOUN	proklestvo	NOUN	prokletstvo	0	prokletstvo	True	True	True
dance	NOUN	ples	NOUN	ples	NOUN	ples	NOUN	ples	NOUN	ples	0	ples	True	True	True
dance	VERB	plesati	VERB	plesati	VERB	ples	VERB	plesati	VERB	plesati	0	plesati	True	True	True
dandy	ADJ	moderan	ADJ	moderan	ADJ	elegantan	ADJ	ljupak	ADJ	moderan	0	moderan	True	True	True
dandy	NOUN	gospodin	NOUN	gospodin	NOUN	eleganata	ADJ	elegantan muškarac	NOUN	gospodin	0	gospodin	True	True	True
danger	NOUN	opasnost	NOUN	opasnost	NOUN	opasnost	NOUN	opasnost	NOUN	opasnost	0	opasnost	True	True	True
dangerous	ADJ	opasan	ADJ	opasan	ADJ	opasan	ADJ	opasan	ADJ	opasan	0	opasan	True	True	True
dank	ADJ	vlažan	ADJ	vlažan	ADJ	vlažan	ADJ	vlažan	ADJ	vlažan	0	vlažan	True	True	True
dare	NOUN	izazov	NOUN	izazov	NOUN	izazov	NOUN	izazov	NOUN	izazov	0	izazov	True	True	True
dare	VERB	usuditi	VERB	usuditi se	VERB	usuditi se	VERB	usuditi se	VERB	usuditi	0	usuditi	True	True	True
dark	ADJ	mračan	ADJ	mrak	NOUN	mračan	ADJ	tamno	ADJ	mračan	0	mračan	True	True	True
dark	NOUN	tama	NOUN	tamna	ADJ	tama	NOUN	tama	NOUN	tama	0	tama	True	True	True
darken	VERB	potamneti	VERB	potamneti	VERB	potamneti	VERB	potamniti	VERB	potamneti	0	potamneti	True	True	True
darkened	ADJ	potamneo	ADJ	potamneo	ADJ	zamračen	ADJ	potamnelo	ADJ	potamneo	0	potamneo	True	True	True
darkness	NOUN	tama	NOUN	tama	NOUN	mrak	NOUN	tama	NOUN	tama	0	tama	True	True	True
darling	ADJ	dragi	ADJ	dragi	ADJ	drag	ADJ	drag	ADJ	dragi	0	drag	True	False	False
darling	NOUN	draga	NOUN	dragi	ADJ	draga	NOUN	dragi	ADJ	draga	0		True	False	False
dart	NOUN	strela	NOUN	strela	NOUN	strela	NOUN	strelica	NOUN	strela	0	strela	True	True	True
dart	VERB	brzo se kretati	MWE	brzo se kretati	VERB	brzo se kretati	VERB	prštati	VERB	brzo se kretati	0		True	False	False
dash	VERB	utrčati	VERB	utrčati	VERB	juriti	VERB	juriti	VERB	utrčati	0	utrčati	True	True	True
dashed	ADJ	razbijen	ADJ	razbijen	ADJ	razbijen	ADJ	razbijen	ADJ	razbijen	0	razbijen	True	True	True
dastardly	ADJ	kukavički	ADJ	kukavički	ADJ	kukavički	ADJ	kukavički	ADJ	kukavički	0	kukavički	True	True	True
daughter	NOUN	ćerka	NOUN	ćerka	NOUN	kći	NOUN	kćerka	NOUN	ćerka	0	ćerka	True	True	True
dawn	NOUN	svitanje	NOUN	svitanje	NOUN	svitanje	NOUN	svitanje	NOUN	svitanje	0	svitanje	True	True	True
dawn	VERB	svanuti	VERB	svanuti	VERB	svanuti	VERB	svanuti	VERB	svanuti	0	svanuti	True	True	True
deacon	NOUN	đakon	NOUN	đakon	NOUN	đakon	NOUN	đakon	NOUN	đakon	0	đakon	True	True	True
deadly	ADJ	smrtonosan	ADJ	smrtonosan	ADJ	smrtonosan	ADJ	smrtonosan	ADJ	smrtonosan	0	smrtonosan	True	True	True
deadly	ADV			smrtonosno	ADJ	smrtonosno	ADJ	smrtonosno	ADJ		0		False	False	False
deal	NOUN	dogovor	NOUN	dogovor	NOUN	posao	NOUN	posao	NOUN	dogovor	0	dogovor	True	True	True
deal	VERB	postići sporazum	MWE	postići sporazum	VERB	trgovati	VERB	postići	VERB	postići sporazum	0		True	False	False
dealings	NOUN	poslovi	NOUN	poslovi	NOUN	poslovanje	NOUN	poslovanje	NOUN	poslovi	0	posao	True	False	False
death	NOUN	smrt	NOUN	smrt	NOUN	smrt	NOUN	smrt	NOUN	smrt	0	smrt	True	True	True
debacle	NOUN	debakl	NOUN	debakl	NOUN	slom	NOUN	debakl	NOUN	debakl	0	debakl	True	True	True
debauchery	NOUN	razuzdanost	NOUN	razuzdanost	NOUN	razvrat	NOUN	razvrat	NOUN	razuzdanost	0	razuzdanost	True	True	True
debenture	NOUN	obveznica	NOUN	obveznica	NOUN	obveznica	NOUN	obveznica	NOUN	obveznica	0	obveznica	True	True	True
debris	NOUN	ruševine	NOUN	ruševine	NOUN	krhotine	NOUN	ruševine	NOUN	ruševine	0	ruševina	True	False	False
debt	NOUN	dug	NOUN	dug	NOUN	dug	NOUN	dug	NOUN	dug	0	dug	True	True	True
decay	NOUN	propadanje	NOUN	propadanje	NOUN	truljenje	NOUN	trulež	NOUN	propadanje	0	propadanje	True	True	True
decay	VERB	truliti	VERB	truliti	VERB	raspadati se	VERB	propadati	VERB	truliti	0	truliti	True	True	True
decayed	ADJ	truo	ADJ	truo	ADJ	truo	ADJ	truo	ADJ	truo	0	truo	True	True	True
decease	VERB	preminuti	VERB	preminuti	VERB	umreti	VERB	umreti	VERB	preminuti	0	preminuti	True	True	True
deceased	ADJ	preminuli	ADJ	preminuli	NOUN	preminuli	ADJ	preminuo	VERB	preminuli	0	preminuli	True	True	True
deceased	NOUN	preminuli	NOUN	preminuli	NOUN	preminuo	NOUN	preminuli	NOUN	preminuli	0		True	False	False
deceit	NOUN	obmana	NOUN	obmana	NOUN	prevara	NOUN	obmana	NOUN	obmana	0	obmana	True	True	True
deceitful	ADJ	lukav	ADJ	lukav	ADJ	prevrtljiv	ADJ	prevrtljiv	ADJ	lukav	0	lukav	True	True	True
deceive	VERB	prevariti	VERB	prevariti	VERB	prevariti	VERB	prevariti	VERB	prevariti	0	prevariti	True	True	True
decompose	VERB	razgraditi	VERB	razgraditi	VERB	raspadati se	VERB	razgraditi	VERB	razgraditi	0	razgraditi	True	True	True
decomposition	NOUN	razgradnja	NOUN	razgradnja	NOUN	raspadanje	NOUN	razlaganje	NOUN	razgradnja	0	razgradnja	True	True	True
decoy	NOUN	mamac	NOUN	mamac	NOUN	mamac	NOUN	mamac	NOUN	mamac	0	mamac	True	True	True
decoy	VERB	mamiti	VERB	mamiti	VERB	mamiti	VERB	mamiti	VERB	mamiti	0	mamiti	True	True	True
decry	VERB	osuđivati	VERB	osuđivati	VERB	osuđivati	VERB	osuditi	VERB	osuđivati	0	osuđivati	True	True	True
deed	NOUN	delo	NOUN	delo	NOUN	dela	NOUN	delo	NOUN	delo	0	delo	True	True	True
defamation	NOUN	kleveta	NOUN	kleveta	NOUN	kleveta	NOUN	kleveta	NOUN	kleveta	0	kleveta	True	True	True
defamatory	ADJ	klevetnički	ADJ	klevetnički	ADJ	klevetnički	ADJ	klevetnički	ADJ	klevetnički	0	klevetnički	True	True	True
default	NOUN	neizvršenje	NOUN	neizvršenje	NOUN	zadraz	NOUN	zanemarivanje	NOUN	neizvršenje	0	neizvršenje	True	True	True
default	VERB	neispuniti obavezu	MWE	neispuniti obavezu	VERB	prestati plaćati	VERB	prekršiti	VERB	neispuniti obavezu	0		True	False	False
defeat	VERB	pobediti	VERB	pobediti	VERB	poraziti	VERB	poraziti	VERB	pobediti	0	pobediti	True	True	True
defeated	ADJ	poražen	ADJ	poražen	ADJ	poražen	ADJ	poražen	ADJ	poražen	0	poražen	True	True	True
defeated	NOUN			poražen	ADJ	poraženi	ADJ	poraženi	ADJ		0		False	False	False
defect	NOUN	mana	NOUN	mana	NOUN	mana	NOUN	mana	NOUN	mana	0	mana	True	True	True
defect	VERB	preći na drugu stranu	MWE	preći na drugu stranu	VERB	napustiti	VERB	preći na drugu stranu	VERB	preći na drugu stranu	0		True	False	False
defection	NOUN	dezerterstvo	NOUN	dezerterstvo	NOUN	dezerterstvo	NOUN	dezerterstvo	NOUN	dezerterstvo	0	dezerterstvo	True	True	True
defective	ADJ	neispravan	ADJ	neispravan	ADJ	neispravan	ADJ	neispravan	ADJ	neispravan	0	neispravan	True	True	True
defend	VERB	braniti	VERB	braniti	VERB	braniti	VERB	braniti	VERB	braniti	0	braniti	True	True	True
defendant	NOUN	optuženik	NOUN	optuženik	NOUN	optuženi	ADJ	optuženi	ADJ	optuženik	0	optuženik	True	True	True
defender	NOUN	branilac	NOUN	branilac	NOUN	branilac	NOUN	branitelj	NOUN	branilac	0	branilac	True	True	True
defense	NOUN	odbrana	NOUN	odbrana	NOUN	odbrana	NOUN	odbrana	NOUN	odbrana	0	odbrana	True	True	True
defenseless	ADJ	bespomoćan	ADJ	bespomoćan	ADJ	bez odbrane	ADJ	bespomoćan	ADJ	bespomoćan	0	bespomoćan	True	True	True
defenseless	ADV			bez odbrane	NOUN	bez odbrane	ADJ	bespomoćno	ADJ		0		False	False	False
deference	NOUN	poštovanje	NOUN	poštovanje	NOUN	poštovanje	NOUN	poštovanje	NOUN	poštovanje	0	poštovanje	True	True	True
defiance	NOUN	suprotstavljanje	NOUN	suprotstavljanje	NOUN	prkos	NOUN	otpor	NOUN	suprotstavljanje	0	suprotstavljanje	True	True	True
defiant	ADJ	suprotstavljanje	ADJ	suprotstavljanje	ADJ	buntovan	ADJ	prkosan	ADJ	suprotstavljanje	0		True	False	False
definitive	ADJ	definitivan	ADJ	definitivan	ADJ	konačan	ADJ	definitivan	ADJ	definitivan	0	definitivan	True	True	True
deflate	VERB	ispuhnuti	VERB	ispuhnuti	VERB	ispuhnuti	VERB	spustiti	VERB	ispuhnuti	0		True	False	False
deflation	NOUN	deflacija	NOUN	deflacija	NOUN	deflacija	NOUN	deflacija	NOUN	deflacija	0	deflacija	True	True	True
deform	VERB	deformisati	VERB	deformisati	VERB	deformisati	VERB	deformisati	VERB	deformisati	0	deformisati	True	True	True
deformed	ADJ	deformisan	ADJ	deformisan	ADJ	deformisan	ADJ	deformisan	ADJ	deformisan	0	deformisan	True	True	True
deformity	NOUN	deformitet	NOUN	deformitet	NOUN	deformitet	NOUN	deformitet	NOUN	deformitet	0	deformitet	True	True	True
defraud	VERB	prevarama doći do	MWE	prevarama doći do	VERB	prevaram	NOUN	prevaram	NOUN	prevarama doći do	0		True	False	False
defunct	ADJ	ugašen	ADJ	ugašen	ADJ	ugašen	ADJ	zastareo	ADJ	ugašen	0	ugašen	True	True	True
defy	VERB	suprotstaviti	VERB	suprotstaviti se	VERB	prkositi se	VERB	prkositi	VERB	suprotstaviti	0	suprotstaviti	True	True	True
degeneracy	NOUN	degeneracija	NOUN	degeneracija	NOUN	degeneracija	NOUN	degeneracija	NOUN	degeneracija	0	degeneracija	True	True	True
degrade	VERB	degradirati	VERB	degradirati	VERB	poniziti	VERB	degradirati	VERB	degradirati	0	degradirati	True	True	True
degrading	ADJ	ponižavajući	ADJ	ponižavajući	ADJ	degradirajući	ADJ	ponižavajući	ADJ	ponižavajući	0	ponižavajući	True	True	True
delay	NOUN	kašnjenje	NOUN	kašnjenje	NOUN	odugovlačenje	NOUN	kašnjenje	NOUN	kašnjenje	0	kašnjenje	True	True	True
delay	VERB	odložiti	VERB	odložiti	VERB	odložiti	VERB	odložiti	VERB	odložiti	0	odložiti	True	True	True
delegate	NOUN	delegat	NOUN	delegat	NOUN	delegat	NOUN	delegat	NOUN	delegat	0	delegat	True	True	True
delegate	VERB	delegirati	VERB	delegirati	VERB	delegirati	VERB	delegirati	VERB	delegirati	0	delegirati	True	True	True
deleterious	ADJ	štetan	ADJ	štetan	ADJ	štetan	ADJ	štetan	ADJ	štetan	0	štetan	True	True	True
delicious	ADJ	ukusno	ADJ	ukusno	ADJ	ukusan	ADJ	ukusan	ADJ	ukusno	0	ukusan	True	False	False
delicious	NOUN	ukus	NOUN	ukus	NOUN	ukus	NOUN	ukusno	ADJ	ukus	0	ukus	True	True	True
delight	NOUN	zadovoljstvo	NOUN	zadovoljstvo	NOUN	oduševljenje	NOUN	radost	NOUN	zadovoljstvo	0	zadovoljstvo	True	True	True
delight	VERB	oduševiti	VERB	oduševiti	VERB	oduševiti	VERB	obradovati	VERB	oduševiti	0	oduševiti	True	True	True
delighted	ADJ	oduševljen	ADJ	oduševljen	ADJ	oduševljen	ADJ	oduševljen	ADJ	oduševljen	0	oduševljen	True	True	True
delightful	ADJ	divno	ADJ	divno	ADJ	divan	ADJ	divno	ADJ	divno	0	divan	True	False	False
delinquent	ADJ	delinkventan	ADJ	delinkventan	ADJ	prestupnički	ADJ	delinkventan	ADJ	delinkventan	0		True	False	False
delinquent	NOUN	delinkvent	NOUN	delinkvent	NOUN	prestupnik	NOUN	prekršilac	NOUN	delinkvent	0	delinkvent	True	True	True
delirious	ADJ	deliričan	ADJ	deliričan	ADJ	lud	ADJ	deliričan	ADJ	deliričan	0	deliričan	True	True	True
delirium	NOUN	delirijum	NOUN	delirijum	NOUN	delirijum	NOUN	delirijum	NOUN	delirijum	0	delirijum	True	True	True
deliverance	NOUN	spasenje	NOUN	spasenje	NOUN	spasenje	NOUN	spasenje	NOUN	spasenje	0	spasenje	True	True	True
delivery	NOUN	dostava	NOUN	dostava	NOUN	dostava	NOUN	dostava	NOUN	dostava	0	dostava	True	True	True
deluge	NOUN	poplava	NOUN	poplava	NOUN	poplava	NOUN	potop	NOUN	poplava	0	poplava	True	True	True
deluge	VERB	zasuti	VERB	zasuti	VERB	poplava	NOUN	preplaviti	VERB	zasuti	0	zasuti	True	True	True
delusion	NOUN	zabluda	NOUN	zabluda	NOUN	zabluda	NOUN	zabluda	NOUN	zabluda	0	zabluda	True	True	True
delusional	ADJ	iluzoran	ADJ	iluzoran	ADJ	iluzoran	ADJ	iluzoran	ADJ	iluzoran	0	iluzoran	True	True	True
demand	NOUN	tražnja	NOUN	tražnja	NOUN	zahtev	NOUN	zahtev	NOUN	tražnja	0	tražnja	True	True	True
demand	VERB	tražiti	VERB	tražiti	VERB	zahtevati	VERB	zahtevati	VERB	tražiti	0	tražiti	True	True	True
demented	ADJ	pomahnitali	ADJ	pomahnitali	ADJ	pomahnitali	ADJ	duševno poremećen	ADJ	pomahnitali	0	pomahnitao	True	False	False
dementia	NOUN	demencija	NOUN	demencija	NOUN	demencija	NOUN	demencija	NOUN	demencija	0	demencija	True	True	True
demise	NOUN	prestanak	NOUN	prestanak	NOUN	smrt	NOUN	smrt	NOUN	prestanak	0	prestanak	True	True	True
demise	VERB	propasti	VERB	propasti	VERB	kraj	NOUN	smrt	NOUN	propasti	0	propasti	True	True	True
demolish	VERB	srušiti	VERB	srušiti	VERB	srušiti	VERB	srušiti	VERB	srušiti	0	srušiti	True	True	True
demon	NOUN	demon	NOUN	demon	NOUN	demon	NOUN	demon	NOUN	demon	0	demon	True	True	True
demonic	ADJ	demonski	ADJ	demonski	ADJ	demonski	ADJ	demonski	ADJ	demonski	0	demonski	True	True	True
demonstrative	ADJ	demonstrativan	ADJ	demonstrativan	ADJ	demonstrativan	ADJ	demonstrativan	ADJ	demonstrativan	0	demonstrativan	True	True	True
demonstrative	NOUN	pokazatelj	NOUN	demonstrativ	ADJ	pokazatelj	NOUN	pokazatelj	NOUN	pokazatelj	0	pokazatelj	True	True	True
demoralize	VERB	demoralisati	VERB	demoralisati	VERB	demoralizovati	VERB	demoralisati	VERB	demoralisati	0	demoralisati	True	True	True
demoralized	ADJ	demoralisan	ADJ	demoralisan	ADJ	demoralizovan	ADJ	demoralizovan	ADJ	demoralisan	0	demoralisan	True	True	True
denounce	VERB	osuditi	VERB	osuditi	VERB	osuditi	VERB	osuditi	VERB	osuditi	0	osuditi	True	True	True
